Id,Norte,Este,Expediente,Pueblo,Colonia_Ba,Territoria,Alcaldia,Fecha_de_I,Instalado
1851,-99.076587,19.181244,2204-MOSAJU-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/06/18,Programa SCALL
1852,-99.041416,19.175327,2205-MERAMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/26,Programa SCALL
1853,-99.068038,19.185567,2206-HELLJU-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/28,Programa SCALL
1854,-99.030254,19.175906,2207-DIENSA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/05,Programa SCALL
1855,-99.068721,19.18787,2208-HEALLU-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/10/26,Programa SCALL
1856,-99.032265,19.175765,2210-AVMOAN-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/20,Programa SCALL
1857,-99.075068,19.187158,2211-MEORES-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/07/05,Programa SCALL
1858,-99.093986,19.198183,2212-ARHERE-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,MILPA ALTA,2022/11/28,Programa SCALL
1859,-99.069787,19.181909,2213-LEMEMA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/18,Programa SCALL
1860,-99.030162,19.176574,2214-ARCOMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/09/30,Programa SCALL
1861,-99.02843,19.172474,2215-RORIJU-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/16,Programa SCALL
1862,-99.069787,19.181909,2216-MESAAD-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/18,Programa SCALL
1863,-99.036354,19.176908,2219-SAHEMO-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/20,Programa SCALL
1864,-99.06865,19.183047,2220-RIGRLI-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/29,Programa SCALL
1865,-99.069786,19.18191,2221-LEMERO-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/18,Programa SCALL
1866,-99.029747,19.173955,2222-ANROEV-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/15,Programa SCALL
1867,-99.068214,19.184104,2223-MASASA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/29,Programa SCALL
1868,-99.030225,19.175874,2224-CRMEER-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/02,Programa SCALL
1869,-99.069717,19.189545,2225-MECAUL-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/28,Programa SCALL
1870,-98.989742,19.220082,2226-GOJUJO-MIA-22,SAN ANTONIO TECOMITL,BARRIO XALTIPAC,NO APLICA,MILPA ALTA,2022/07/02,Programa SCALL
1871,-99.03128,19.17521,2228-XXCRMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/14,Programa SCALL
1872,-99.03109,19.175198,2229-VASATE-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/16,Programa SCALL
1873,-99.071105,19.187299,2230-CAGAPA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/06/18,Programa SCALL
1874,-99.027178,19.175338,2231-GAPEDE-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/09/20,Programa SCALL
1875,-99.021294,19.200525,2233-PEHEAN-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,MILPA ALTA,2022/09/05,Programa SCALL
1876,-99.071687,19.186034,2234-VIAGER-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/09/24,Programa SCALL
1877,-99.020905,19.198868,2236-ALMEMA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,MILPA ALTA,2022/06/29,Programa SCALL
1878,-99.036599,19.17031,2237-ROARRE-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/07,Programa SCALL
1879,-99.071557,19.205794,2238-ANAVSA-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/06/22,Programa SCALL
1880,-99.030358,19.175606,2239-PULAJU-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/24,Programa SCALL
1881,-99.075353,19.179837,2240-VEZEDA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/07/05,Programa SCALL
1882,-99.030602,19.17156,2241-ZAMUNO-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/15,Programa SCALL
1883,-99.071719,19.205586,2243-ANMAVE-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/06/22,Programa SCALL
1884,-99.034927,19.173019,2244-FUGALU-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/19,Programa SCALL
1885,-99.07149,19.206126,2245-ROESJO-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/06/22,Programa SCALL
1886,-99.03186,19.174978,2246-RERORO-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/24,Programa SCALL
1887,-99.031708,19.17548,2247-VASAMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/26,Programa SCALL
1888,-99.032351,19.176699,2248-MELOMI-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/05,Programa SCALL
1889,-99.034082,19.172195,2250-GABRGA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/28,Programa SCALL
1890,-99.068204,19.188298,2251-FEPALE-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/08/08,Programa SCALL
1891,-99.036952,19.173422,2252-POSOMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/07,Programa SCALL
1892,-99.047111,19.17546,2253-CAROIM-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/07,Programa SCALL
1893,-99.066457,19.206371,2254-VAGAMA-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/07/15,Programa SCALL
1894,-99.029156,19.174505,2255-SAGALO-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/13,Programa SCALL
1895,-99.060478,19.212093,2257-GOGAAM-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
1896,-99.072135,19.202774,2258-SAPAJE-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
1897,-99.041719,19.168675,2259-ROROMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/07,Programa SCALL
1898,-99.030131,19.181658,2260-CAALMA-MIA-22,VILLA MILPA ALTA,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/13,Programa SCALL
1899,-99.068824,19.187668,2261-CUORLU-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/07/08,Programa SCALL
1900,-99.029564,19.176198,2262-CRFRMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/15,Programa SCALL
1901,-99.028767,19.178052,2263-CAGORO-MIA-22,VILLA MILPA ALTA,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
1902,-99.06963,19.207708,2264-GAZAMA-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/07/29,Programa SCALL
1903,-99.03828,19.173492,2265-ORRACE-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/18,Programa SCALL
1904,-99.032744,19.176591,2267-MEVABE-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/05,Programa SCALL
1905,-99.029898,19.176461,2268-RIBAAN-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/06,Programa SCALL
1906,-99.06858,19.187397,2269-RIPAMA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/09/13,Programa SCALL
1907,-99.075179,19.201984,2270-TOMAMA-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/16,Programa SCALL
1908,-99.028903,19.178051,2271-CASAOL-MIA-22,VILLA MILPA ALTA,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/19,Programa SCALL
1909,-99.089043,19.191136,2272-FLREJU-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,MILPA ALTA,2022/06/21,Programa SCALL
1910,-99.026647,19.175546,2273-REVAJU-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/09/12,Programa SCALL
1911,-99.03038,19.174829,2276-MEHEJO-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/11,Programa SCALL
1912,-99.06899,19.187714,2278-BLCRMA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/07/04,Programa SCALL
1913,-99.070988,19.206794,2279-REMOCO-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/07/26,Programa SCALL
1914,-99.030468,19.175146,2280-CARANA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/09/13,Programa SCALL
1915,-99.037299,19.179596,2281-MOPOMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/24,Programa SCALL
1916,-99.071511,19.204149,2282-CAVAGU-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/06/17,Programa SCALL
1917,-99.069408,19.190762,2283-FLCAJO-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/11/25,Programa SCALL
1918,-99.031842,19.175693,2284-ANJUCA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/09/26,Programa SCALL
1919,-99.070866,19.202122,2285-VAESJO-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
1920,-99.031707,19.174074,2286-GAVALU-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/06,Programa SCALL
1921,-99.067387,19.187495,2287-MOGAMA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/07/04,Programa SCALL
1922,-99.032928,19.170388,2288-MUCAIT-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/20,Programa SCALL
1923,-99.030119,19.175909,2289-GOGASO-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/19,Programa SCALL
1924,-99.091274,19.192729,2290-RAPACR-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,MILPA ALTA,2022/06/30,Programa SCALL
1925,-99.068825,19.184641,2292-SAAVOL-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/30,Programa SCALL
1926,-99.035801,19.176182,2293-RESAMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/11,Programa SCALL
1927,-99.033895,19.177621,2294-MEROAR-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/28,Programa SCALL
1928,-99.070309,19.202334,2295-HEOLMA-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/10/13,Programa SCALL
1929,-99.070359,19.187571,2296-VAALRO-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/08/06,Programa SCALL
1930,-99.089975,19.19152,2297-LOHUMA-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,MILPA ALTA,2022/07/20,Programa SCALL
1931,-99.030357,19.175606,2298-CASEMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/20,Programa SCALL
1932,-99.032815,19.175274,2299-SAZAGA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/05,Programa SCALL
1933,-99.070129,19.201811,2300-SAALNA-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/07/09,Programa SCALL
1934,-99.069582,19.179332,2301-PEFRDA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/09/27,Programa SCALL
1935,-99.09019,19.192226,2302-RAPAMI-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,MILPA ALTA,2022/09/15,Programa SCALL
1936,-99.069109,19.203443,2303-RASAED-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/06/22,Programa SCALL
1937,-99.066097,19.18543,2304-SEHUAN-MIA-22,SAN PABLO OZTOTEPEC,BO. SAN JUAN- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
1938,-99.02642,19.175435,2305-OSCUSE-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/09/20,Programa SCALL
1939,-99.029258,19.176359,2306-LEMIRE-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/05,Programa SCALL
1940,-99.033533,19.170935,2308-ESAVCE-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/05,Programa SCALL
1941,-99.069155,19.18773,2309-DOCHYE-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/07/08,Programa SCALL
1942,-99.033348,19.175625,2310-GAGOMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/22,Programa SCALL
1943,-99.069054,19.200945,2311-BAMEZU-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/06/11,Programa SCALL
1944,-99.029869,19.175617,2312-MEBEMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/14,Programa SCALL
1945,-98.996951,19.223465,2313-MEPARO-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,MILPA ALTA,2022/07/20,Programa SCALL
1946,-99.090626,19.188926,2314-RERAJU-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,MILPA ALTA,2022/06/21,Programa SCALL
1947,-99.068371,19.204191,2317-FLMAAL-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/07/09,Programa SCALL
1948,-99.092788,19.190291,2318-MAPELI-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,MILPA ALTA,2022/09/21,Programa SCALL
1949,-99.034805,19.174883,2321-TOROMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/24,Programa SCALL
1950,-99.06502,19.184477,2324-MOMAAN-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/28,Programa SCALL
1951,-99.069969,19.185356,2328-RILOEN-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/07/08,Programa SCALL
1952,-99.067062,19.206308,2329-MIGOCL-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/09/23,Programa SCALL
1953,-99.041354,19.175384,2330-MERASU-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/22,Programa SCALL
1954,-99.069318,19.189719,2331-ROMOPE-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/28,Programa SCALL
1955,-99.068751,19.186696,2333-GAMULU-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/07/12,Programa SCALL
1956,-99.037628,19.175367,2334-SAROVI-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/15,Programa SCALL
1957,-99.071499,19.206085,2335-ESFUMA-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/07/06,Programa SCALL
1958,-99.068751,19.186696,2336-ACVICR-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/09/13,Programa SCALL
1959,-99.034546,19.172565,2338-JICRVI-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/25,Programa SCALL
1960,-99.033506,19.173699,2339-PEROBL-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/24,Programa SCALL
1961,-99.068485,19.186345,2340-LLVIJU-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/07/02,Programa SCALL
1962,-99.071938,19.203207,2341-MOCAAL-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
1963,-99.005135,19.191173,2342-CAJIJO-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/08,Programa SCALL
1964,-99.070106,19.185322,2343-MOLOVA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/07/28,Programa SCALL
1965,-99.069677,19.185565,2346-PEROLA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/06/28,Programa SCALL
1966,-99.035251,19.179903,2347-SEYERO-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/17,Programa SCALL
1967,-99.016449,19.193626,2348-LOARMA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,MILPA ALTA,2022/07/12,Programa SCALL
1968,-99.06893,19.186731,2349-ALROYA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/07/19,Programa SCALL
1969,-99.067587,19.186382,2350-MEGAGI-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/28,Programa SCALL
1970,-99.003121,19.192213,2351-VEGOVI-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/18,Programa SCALL
1971,-99.068564,19.186648,2352-MEORNA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/06/29,Programa SCALL
1972,-99.033445,19.175352,2353-PEROMA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/06,Programa SCALL
1973,-99.07169,19.183873,2354-MOANBR-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CHALMITA,NO APLICA,MILPA ALTA,2022/07/19,Programa SCALL
1974,-99.06561,19.205262,2355-GAHEFR-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/07/15,Programa SCALL
1975,-99.066201,19.184003,2356-RESAMA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/29,Programa SCALL
1976,-99.033754,19.174613,2358-CRXORO-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/24,Programa SCALL
1977,-99.019766,19.19959,2359-HILOIR-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,MILPA ALTA,2022/06/27,Programa SCALL
1978,-99.066626,19.185269,2361-ROOLTO-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/07/04,Programa SCALL
1979,-99.070926,19.180268,2362-MAESJO-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/29,Programa SCALL
1980,-99.034557,19.172558,2363-SAALIS-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/09/15,Programa SCALL
1981,-99.033689,19.173986,2364-REMABE-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/11,Programa SCALL
1982,-99.03388,19.177958,2365-ROSACL-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/28,Programa SCALL
1983,-99.071925,19.179387,2366-MEGRDI-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/29,Programa SCALL
1984,-99.067586,19.186381,2367-MEGAMI-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/28,Programa SCALL
1985,-99.030109,19.176467,2368-HELAFE-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/24,Programa SCALL
1986,-99.03136,19.177744,2369-SEMOPA-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/03,Programa SCALL
1987,-99.03105,19.172162,2370-QUTOJO-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/06,Programa SCALL
1988,-99.071918,19.185584,2371-PACRJO-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/08/18,Programa SCALL
1989,-99.033408,19.178964,2372-DISAMA-MIA-22,VILLA MILPA ALTA,SAN LORENZO TLACOYUCAN- ZE,NO APLICA,MILPA ALTA,2022/12/17,Programa SCALL
1990,-99.035836,19.177935,2373-ROOLLU-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/06,Programa SCALL
1991,-99.064762,19.184502,2374-MOMAMO-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/06/28,Programa SCALL
1992,-99.069252,19.17385,2375-BEGARI-MIA-22,SAN PABLO OZTOTEPEC,BO. SAN MIGUEL (SN PABLO OZTOTEPEC)- ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
1993,-99.029843,19.174419,2377-ANROCL-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/13,Programa SCALL
1994,-99.066765,19.184835,2379-GAPAAN-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/07/22,Programa SCALL
1995,-99.07111,19.171975,2380-IBCOES-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/15,Programa SCALL
1996,-99.032474,19.181857,2382-MOSEOS-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/19,Programa SCALL
1997,-99.074142,19.18268,2384-MESEMA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CHALMITA,NO APLICA,MILPA ALTA,2022/06/28,Programa SCALL
1998,-99.034523,19.172288000000002,2385-SAGUBE-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/06/20,Programa SCALL
1999,-99.073855,19.181764,2387-CAACSE-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CHALMITA,NO APLICA,MILPA ALTA,2022/06/28,Programa SCALL
2000,-99.031973,19.174401,2388-MEPAES-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/07/16,Programa SCALL
